id,sid,tid,tid_end,entity_type,entity,text
1,1,1,4,PERSON,Rosa Parks - a,"Rosa Parks - a middle-aged black woman who did not give up her seat to a white man, even though that was the law in her time. She sparked a national bus boycott which paved the way for the civil rights movement &amp; created reforms for black rights."
1,1,1,2,PERSON,Myra Hindley,Myra Hindley? She was quite the evil person...
1,1,1,2,PERSON,Angela Merkel,Angela Merkel. <f0><U+009F><U+0098><U+008D>
1,1,6,6,DATE,today,Funny thing i have seen today is the ladies that have quoted this tweet with different women that have done amazing... callling women bitches no longer offensive?
1,1,1,2,PRODUCT,Maggie 6,Maggie 6ft Under Milk Snatcher Thatcher
1,1,1,2,PERSON,Nadine Morano,Nadine Morano.
1,1,1,2,PERSON,Janice Long,Janice Long
1,1,1,2,PERSON,Marie Curie,Marie Curie.
1,1,1,1,PERSON,Ye,Ye ma
1,1,1,2,PERSON,Irma Grese,"Irma Grese, Female SS guard at Auschwitz, convicted for crimes against humanity inc. sadism, beatings &amp; arbitrary shootings. Inmates nicknamed her the ‘Hyena of Auschwitz’"
1,1,4,5,ORG,Female SS,"Irma Grese, Female SS guard at Auschwitz, convicted for crimes against humanity inc. sadism, beatings &amp; arbitrary shootings. Inmates nicknamed her the ‘Hyena of Auschwitz’"
1,1,8,8,FAC,Auschwitz,"Irma Grese, Female SS guard at Auschwitz, convicted for crimes against humanity inc. sadism, beatings &amp; arbitrary shootings. Inmates nicknamed her the ‘Hyena of Auschwitz’"
1,1,1,2,PERSON,Myra Hindley,Myra Hindley.
1,1,1,2,PERSON,Hedy Lamarr,"Hedy Lamarr developed a communication system that manipulated radio frequencies at irregular intervals during WWII, but it only began appearing on navy ships in 1962. She's often dubbed as the ""Mother of WiFi"" as her invention is arguably the basis of modern WiFi and Bluetooth."
1,1,15,15,EVENT,WWII,"Hedy Lamarr developed a communication system that manipulated radio frequencies at irregular intervals during WWII, but it only began appearing on navy ships in 1962. She's often dubbed as the ""Mother of WiFi"" as her invention is arguably the basis of modern WiFi and Bluetooth."
1,1,26,26,DATE,1962,"Hedy Lamarr developed a communication system that manipulated radio frequencies at irregular intervals during WWII, but it only began appearing on navy ships in 1962. She's often dubbed as the ""Mother of WiFi"" as her invention is arguably the basis of modern WiFi and Bluetooth."
1,2,21,21,GPE,WiFi,"Hedy Lamarr developed a communication system that manipulated radio frequencies at irregular intervals during WWII, but it only began appearing on navy ships in 1962. She's often dubbed as the ""Mother of WiFi"" as her invention is arguably the basis of modern WiFi and Bluetooth."
1,2,23,23,GPE,Bluetooth,"Hedy Lamarr developed a communication system that manipulated radio frequencies at irregular intervals during WWII, but it only began appearing on navy ships in 1962. She's often dubbed as the ""Mother of WiFi"" as her invention is arguably the basis of modern WiFi and Bluetooth."
1,1,1,2,PERSON,Gladys Aylward,"Gladys Aylward (1902-1970), missionary. Escaped from Russian internment. Single-handedly stopped a riot in a Chinese prison.  Led 100 orphans across a mountain range to safety from the advancing Japanese army, *with a gunshot wound*"
1,1,4,6,DATE,1902-1970,"Gladys Aylward (1902-1970), missionary. Escaped from Russian internment. Single-handedly stopped a riot in a Chinese prison.  Led 100 orphans across a mountain range to safety from the advancing Japanese army, *with a gunshot wound*"
1,2,3,3,NORP,Russian,"Gladys Aylward (1902-1970), missionary. Escaped from Russian internment. Single-handedly stopped a riot in a Chinese prison.  Led 100 orphans across a mountain range to safety from the advancing Japanese army, *with a gunshot wound*"
1,3,9,9,NORP,Chinese,"Gladys Aylward (1902-1970), missionary. Escaped from Russian internment. Single-handedly stopped a riot in a Chinese prison.  Led 100 orphans across a mountain range to safety from the advancing Japanese army, *with a gunshot wound*"
1,4,2,2,CARDINAL,100,"Gladys Aylward (1902-1970), missionary. Escaped from Russian internment. Single-handedly stopped a riot in a Chinese prison.  Led 100 orphans across a mountain range to safety from the advancing Japanese army, *with a gunshot wound*"
1,4,13,13,NORP,Japanese,"Gladys Aylward (1902-1970), missionary. Escaped from Russian internment. Single-handedly stopped a riot in a Chinese prison.  Led 100 orphans across a mountain range to safety from the advancing Japanese army, *with a gunshot wound*"
1,1,1,2,PERSON,Artemisia Gentileschi,"Artemisia Gentileschi was a talented Renaissance painter. She was betrayed by her female friend and raped by her art teacher as a girl. She became a well known painter in a time where women painters were a curiosity. Women in her paintings are powerful, fierce and rebellious."
1,1,6,6,ORG,Renaissance,"Artemisia Gentileschi was a talented Renaissance painter. She was betrayed by her female friend and raped by her art teacher as a girl. She became a well known painter in a time where women painters were a curiosity. Women in her paintings are powerful, fierce and rebellious."
1,1,1,2,PERSON,Artemisia Gentileschi,"Artemisia Gentileschi was a talented Renaissance painter. She was betrayed by her female friend and raped by her art teacher as a girl. She became a well known painter in a time where women painters were a curiosity. Women in her paintings are powerful, fierce and rebellious."
1,1,6,6,ORG,Renaissance,"Artemisia Gentileschi was a talented Renaissance painter. She was betrayed by her female friend and raped by her art teacher as a girl. She became a well known painter in a time where women painters were a curiosity. Women in her paintings are powerful, fierce and rebellious."
1,1,1,2,PERSON,Yootha Joyce,Yootha Joyce.
1,1,1,2,PERSON,Lyudmila Pavlichenko,"Lyudmila Pavlichenko was a Soviet sniper during World War II with 309 confirmed kills, among the highest for any sniper in history. 

On a state visit to the US post-retirement, her speech received an uproar of support from American troops."
1,1,5,5,NORP,Soviet,"Lyudmila Pavlichenko was a Soviet sniper during World War II with 309 confirmed kills, among the highest for any sniper in history. 

On a state visit to the US post-retirement, her speech received an uproar of support from American troops."
1,1,8,10,EVENT,World War II,"Lyudmila Pavlichenko was a Soviet sniper during World War II with 309 confirmed kills, among the highest for any sniper in history. 

On a state visit to the US post-retirement, her speech received an uproar of support from American troops."
1,1,12,12,CARDINAL,309,"Lyudmila Pavlichenko was a Soviet sniper during World War II with 309 confirmed kills, among the highest for any sniper in history. 

On a state visit to the US post-retirement, her speech received an uproar of support from American troops."
1,2,7,7,GPE,US,"Lyudmila Pavlichenko was a Soviet sniper during World War II with 309 confirmed kills, among the highest for any sniper in history. 

On a state visit to the US post-retirement, her speech received an uproar of support from American troops."
1,2,20,20,NORP,American,"Lyudmila Pavlichenko was a Soviet sniper during World War II with 309 confirmed kills, among the highest for any sniper in history. 

On a state visit to the US post-retirement, her speech received an uproar of support from American troops."
1,1,2,2,ORG,CarrieFisher,"#CarrieFisher sent a cow tongue in a Tiffany's box to an Oscar-winning producer after he assaulted her friend. The note read...
""If you ever touch my darling Heather, or any other woman again, the next delivery will be something of yours in a much smaller box."""
1,1,9,10,ORG,Tiffany's,"#CarrieFisher sent a cow tongue in a Tiffany's box to an Oscar-winning producer after he assaulted her friend. The note read...
""If you ever touch my darling Heather, or any other woman again, the next delivery will be something of yours in a much smaller box."""
1,1,14,14,PERSON,Oscar,"#CarrieFisher sent a cow tongue in a Tiffany's box to an Oscar-winning producer after he assaulted her friend. The note read...
""If you ever touch my darling Heather, or any other woman again, the next delivery will be something of yours in a much smaller box."""
1,2,12,12,GPE,Heather,"#CarrieFisher sent a cow tongue in a Tiffany's box to an Oscar-winning producer after he assaulted her friend. The note read...
""If you ever touch my darling Heather, or any other woman again, the next delivery will be something of yours in a much smaller box."""
1,1,2,4,DATE,day-old,The day-old potato salad sitting in my fridge
1,1,1,1,GPE,Artemisia,"Artemisia I, Queen of Halicarnassus and commander of 5 warships at Both Artemisium and Salamis. Even Xerxes respected her skill and bravery."
1,1,10,10,CARDINAL,5,"Artemisia I, Queen of Halicarnassus and commander of 5 warships at Both Artemisium and Salamis. Even Xerxes respected her skill and bravery."
1,1,14,14,GPE,Artemisium,"Artemisia I, Queen of Halicarnassus and commander of 5 warships at Both Artemisium and Salamis. Even Xerxes respected her skill and bravery."
1,1,16,16,GPE,Salamis,"Artemisia I, Queen of Halicarnassus and commander of 5 warships at Both Artemisium and Salamis. Even Xerxes respected her skill and bravery."
1,2,2,2,PERSON,Xerxes,"Artemisia I, Queen of Halicarnassus and commander of 5 warships at Both Artemisium and Salamis. Even Xerxes respected her skill and bravery."
1,1,1,1,ORG,Rosmah,Rosmah mansur.
1,1,1,2,PERSON,Karen Matthews,Karen Matthews
1,1,1,2,PERSON,Elton John,Elton John
1,1,1,2,PERSON,Yaa Asantewaa,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,2,4,4,PERSON,Ashanti,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,2,7,7,NORP,British,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,2,11,13,PRODUCT,the GOLDEN STOOL,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,3,7,7,PERSON,Queen,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,4,1,3,FAC,The GOLDEN STOOL,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,4,10,10,GPE,GHANA,"Yaa Asantewaa.
She led the Ashanti rebellion against British colonialism to defend the GOLDEN STOOL. When men went into hidin the Queen formed an army to fight colonial masters who had armor.
The GOLDEN STOOL is still safe and intact in GHANA because of her effort."
1,1,1,1,PERSON,Arsinoe,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,1,6,6,ORG,Cleopatra,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,1,16,16,PERSON,Caesar,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,1,24,24,GPE,Egypt,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,2,3,3,CARDINAL,two,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,2,7,7,NORP,Roman,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,2,10,10,GPE,Alexandria,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,2,13,13,CARDINAL,one,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,2,16,16,PERSON,Caesar,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,3,3,5,DATE,eleven years old,"Arsinoe, younger sister of Cleopatra, took control of her brother's armies when Caesar captured him and declared herself Queen of Egypt. She won two battles against the Roman army at Alexandria, at one point forcing Caesar to strip and swim for his life. She was eleven years old."
1,1,1,2,PERSON,Julie D�Aubigny,"Julie D’Aubigny, known as Mademoiselle Maupin, 17th century bisexual French soprano who killed several men in duels, spent half her life disguised as a man to conduct affairs with noblewomen, was charged with arson, grave robbing and kidnapping, and sang with the Paris Opera."
1,1,6,6,GPE,Mademoiselle,"Julie D’Aubigny, known as Mademoiselle Maupin, 17th century bisexual French soprano who killed several men in duels, spent half her life disguised as a man to conduct affairs with noblewomen, was charged with arson, grave robbing and kidnapping, and sang with the Paris Opera."
1,1,7,7,GPE,Maupin,"Julie D’Aubigny, known as Mademoiselle Maupin, 17th century bisexual French soprano who killed several men in duels, spent half her life disguised as a man to conduct affairs with noblewomen, was charged with arson, grave robbing and kidnapping, and sang with the Paris Opera."
1,1,9,10,DATE,17th century,"Julie D’Aubigny, known as Mademoiselle Maupin, 17th century bisexual French soprano who killed several men in duels, spent half her life disguised as a man to conduct affairs with noblewomen, was charged with arson, grave robbing and kidnapping, and sang with the Paris Opera."
1,1,12,12,NORP,French,"Julie D’Aubigny, known as Mademoiselle Maupin, 17th century bisexual French soprano who killed several men in duels, spent half her life disguised as a man to conduct affairs with noblewomen, was charged with arson, grave robbing and kidnapping, and sang with the Paris Opera."
